url,name,brand,price,year,origin,transmission,body_type,engine,drive,mileage_km,seats,doors,exterior_color,interior_color,condition
https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2014-6482779,Ford Ranger XLS,Ford,340 Triệu,2014,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.2 L,RFD - Dẫn động cầu sau,0,5,4,Xanh,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-mazda-cx8-premium-awd-2022-6405567,Mazda CX8 Premium,Mazda,880 Triệu,2022,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,AWD - 4 bánh toàn thời gian,72000,7,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-corolla_altis-1.8v-2023-6465098,Toyota Corolla altis .8V,Toyota,685 Triệu,2023,Nhập khẩu,Số tự động,Sedan,Xăng 1.8 L,FWD - Dẫn động cầu trước,28000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-honda-crv-2.4-at-2015-6317975,Honda CRV,Honda,475 Triệu,2015,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.4 L,FWD - Dẫn động cầu trước,100000,5,5,Nâu,Đen,Xe đã dùng
https://bonbanh.com/xe-lexus-rx-300-2022-6460711,Lexus RX,Lexus,2 Tỷ 795 Triệu,2022,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,60000,5,5,Xanh,Nâu,Xe đã dùng
https://bonbanh.com/xe-mazda-cx5-premium-sport-2.0-at-2024-6469345,Mazda CX5 Premium Sport,Mazda,835 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,FWD - Dẫn động cầu trước,10000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-6426590,Ford Ranger Raptor,Ford,919 Triệu,2021,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.0 L,4WD - Dẫn động 4 bánh,80000,5,4,Xám,Đen,Xe đã dùng
https://bonbanh.com/xe-nissan-sunny-xl-2019-6483199,Nissan Sunny XL,Nissan,260 Triệu,2019,Lắp ráp trong nước,Số tay,Sedan,Xăng 1.5 L,FWD - Dẫn động cầu trước,91000,5,4,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2017-6482867,Ford Ranger XLS,Ford,415 Triệu,2017,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.2 L,RFD - Dẫn động cầu sau,100000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2019-6335813,VinFast Lux A,Vinfast,455 Triệu,2019,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,47000,5,4,Xám,Xám,Xe đã dùng
https://bonbanh.com/xe-mazda-cx5-2.5-at-2wd-2019-6385678,Mazda CX5,Mazda,599 Triệu,2019,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,FWD - Dẫn động cầu trước,50000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-volvo-xc90-recharge-t8-awd-2021-6471686,Volvo XC90 Recharge T8,Volvo,2 Tỷ 950 Triệu,2021,Nhập khẩu,Số tự động,SUV,Hybrid 2.0 L,AWD - 4 bánh toàn thời gian,90000,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-mg-zs-luxury-1.5-at-2wd-2021-6453826,MG ZS Luxury,MG,410 Triệu,2021,Nhập khẩu,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,67000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-jeep-wrangler-sport-2.0-4x4-at-2021-6434227,Jeep Wrangler Sport,Jeep,2 Tỷ 250 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,4WD - Dẫn động 4 bánh,48000,5,5,Đen,Xám,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2021-6426590,Ford Ranger Raptor,Ford,919 Triệu,2021,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.0 L,4WD - Dẫn động 4 bánh,80000,5,4,Xám,Đen,Xe đã dùng
https://bonbanh.com/xe-nissan-sunny-xl-2019-6483199,Nissan Sunny XL,Nissan,260 Triệu,2019,Lắp ráp trong nước,Số tay,Sedan,Xăng 1.5 L,FWD - Dẫn động cầu trước,91000,5,4,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2017-6482867,Ford Ranger XLS,Ford,415 Triệu,2017,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.2 L,RFD - Dẫn động cầu sau,100000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2019-6335813,VinFast Lux A,Vinfast,455 Triệu,2019,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,47000,5,4,Xám,Xám,Xe đã dùng
https://bonbanh.com/xe-mazda-cx5-2.5-at-2wd-2019-6385678,Mazda CX5,Mazda,599 Triệu,2019,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,FWD - Dẫn động cầu trước,50000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-volvo-xc90-recharge-t8-awd-2021-6471686,Volvo XC90 Recharge T8,Volvo,2 Tỷ 950 Triệu,2021,Nhập khẩu,Số tự động,SUV,Hybrid 2.0 L,AWD - 4 bánh toàn thời gian,90000,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-mg-zs-luxury-1.5-at-2wd-2021-6453826,MG ZS Luxury,MG,410 Triệu,2021,Nhập khẩu,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,67000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-jeep-wrangler-sport-2.0-4x4-at-2021-6434227,Jeep Wrangler Sport,Jeep,2 Tỷ 250 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,4WD - Dẫn động 4 bánh,48000,5,5,Đen,Xám,Xe đã dùng
https://bonbanh.com/xe-ford-territory-titanium-x-1.5-at-2025-6454503,Ford Territory Titanium X,Ford,865 Triệu,2025,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,5000,5,5,Trắng,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-iveco-hongyan-2016-6404585,Iveco Hongyan,Iveco,438 Triệu,2016,Nhập khẩu,Số tay,Truck,Dầu,RFD - Dẫn động cầu sau,0,3,4,Vàng,Ghi,Xe đã dùng
https://bonbanh.com/xe-volkswagen-tiguan-allspace-2017-6257276,Volkswagen Tiguan Allspace,Volkswagen,765 Triệu,2017,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,90000,7,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-honda-crv-2.0-at-2013-6484127,Honda CRV,Honda,430 Triệu,2013,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,FWD - Dẫn động cầu trước,74000,5,5,Nâu,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-txl-2.7l-2016-6445239,Toyota Prado TXL,Toyota,1 Tỷ 165 Triệu,2016,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,120000,7,5,Cát,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2019-6485909,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 465 Triệu,2019,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,95000,5,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-txl-2.7l-2014-6449610,Toyota Prado TXL,Toyota,915 Triệu,2014,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,135000,7,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-e_class-e250-2012-6355825,Mercedes Benz E class E250,Mercedes,355 Triệu,2012,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.8 L,RFD - Dẫn động cầu sau,120000,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-lexus-rx-350-awd-2010-6391386,Lexus RX,Lexus,735 Triệu,2010,Nhập khẩu,Số tự động,SUV,Xăng 3.5 L,AWD - 4 bánh toàn thời gian,91000,5,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-kia-k3-premium-1.6-at-2024-6482615,Kia K3 Premium,Kia,595 Triệu,2024,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.6 L,FWD - Dẫn động cầu trước,5000,5,4,Đen,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_sa_2.0-base-2.0-at-2019-6463788,VinFast Lux SA Base,Vinfast,500 Triệu,2019,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,RFD - Dẫn động cầu sau,0,7,5,Đỏ,-,Xe đã dùng
https://bonbanh.com/xe-lexus-ls-460l-2007-6389731,Lexus LS,Lexus,525 Triệu,2007,Nhập khẩu,Số tự động,Sedan,Xăng 4.6 L,RFD - Dẫn động cầu sau,91000,5,4,Xám,Đen,Xe đã dùng
https://bonbanh.com/xe-lexus-ls-460l-2007-6389731,Lexus LS,Lexus,525 Triệu,2007,Nhập khẩu,Số tự động,Sedan,Xăng 4.6 L,RFD - Dẫn động cầu sau,91000,5,4,Xám,Đen,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_sa_2.0-premium-2.0-at-2021-6455580,VinFast Lux SA Premium,Vinfast,700 Triệu,2021,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,66000,7,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2018-6479702,Toyota Fortuner .7V,Toyota,689 Triệu,2018,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,RFD - Dẫn động cầu sau,0,7,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-honda-crv-2.4-at-2010-6315852,Honda CRV,Honda,310 Triệu,2010,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.4 L,FWD - Dẫn động cầu trước,0,5,5,Nâu,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-c_class-c250-exclusive-2016-6300870,Mercedes Benz C class C250 Exclusive,Mercedes,655 Triệu,2016,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,128747,5,4,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2021-6460969,Toyota Fortuner .4G,Toyota,860 Triệu,2021,Lắp ráp trong nước,Số tự động,SUV,Dầu 2.4 L,RFD - Dẫn động cầu sau,103000,7,5,Bạc,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-vios-1.5g-2020-6473785,Toyota Vios .5G,Toyota,419 Triệu,2020,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.5 L,FWD - Dẫn động cầu trước,53989,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-innova-cross-2.0-cvt-2024-6469212,Toyota Innova Cross,Toyota,780 Triệu,2024,Nhập khẩu,Số tự động,Crossover,Xăng 2.0 L,FWD - Dẫn động cầu trước,50000,8,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-bmw-5_series-530i-m-sport-2021-6475267,BMW Series 530i M Sport,BMW,1 Tỷ 955 Triệu,2021,Nhập khẩu,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,30000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-2013-6434095,Lexus LX,Lexus,2 Tỷ 650 Triệu,2013,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,10000,7,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-landrover-range_rover_sport-hse-2015-6460234,LandRover Range Rover Sport HSE,Range Rover,1 Tỷ 533 Triệu,2015,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,86000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-vx-2.7l-2021-6484463,Toyota Prado VX,Toyota,2 Tỷ 450 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,0,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-4_series-430i-convertible-m-sport-2023-6324720,BMW Series 430i Convertible M Sport,BMW,2 Tỷ 899 Triệu,2023,Nhập khẩu,Số tự động,Convertible/Cabriolet,Xăng 2.0 L,RFD - Dẫn động cầu sau,12000,4,2,Xanh,Nâu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2018-5273787,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 150 Triệu,2018,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,28000,5,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2021-6439885,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 579 Triệu,2021,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,57000,5,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-kia-morning-van-1.0-mt-2012-6357645,Kia Morning Van,Kia,118 Triệu,2012,Nhập khẩu,Số tay,Van/Minivan,Xăng 1.0 L,FWD - Dẫn động cầu trước,120000,2,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-s_class-s600-2007-6333241,Mercedes Benz S class S600,Mercedes,586 Triệu,2007,Nhập khẩu,Số tự động,Sedan,Xăng 5.5 L,RFD - Dẫn động cầu sau,1234,5,4,Đen,Ghi,Xe đã dùng
https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2018-6269372,Toyota Corolla altis .8G,Toyota,528 Triệu,2018,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.8 L,FWD - Dẫn động cầu trước,70000,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_a_2.0-plus-2.0-at-2021-6246888,VinFast Lux A Plus,Vinfast,555 Triệu,2021,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,69000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-mg-zs-luxury-1.5-at-2wd-2023-6449220,MG ZS Luxury,MG,450 Triệu,2023,Nhập khẩu,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,24000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-innova-cross-2.0-cvt-2024-6469212,Toyota Innova Cross,Toyota,780 Triệu,2024,Nhập khẩu,Số tự động,Crossover,Xăng 2.0 L,FWD - Dẫn động cầu trước,50000,8,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-bmw-5_series-530i-m-sport-2021-6475267,BMW Series 530i M Sport,BMW,1 Tỷ 955 Triệu,2021,Nhập khẩu,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,30000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-2013-6434095,Lexus LX,Lexus,2 Tỷ 650 Triệu,2013,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,10000,7,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-landrover-range_rover_sport-hse-2015-6460234,LandRover Range Rover Sport HSE,Range Rover,1 Tỷ 533 Triệu,2015,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,86000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-vx-2.7l-2021-6484463,Toyota Prado VX,Toyota,2 Tỷ 450 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,0,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-4_series-430i-convertible-m-sport-2023-6324720,BMW Series 430i Convertible M Sport,BMW,2 Tỷ 899 Triệu,2023,Nhập khẩu,Số tự động,Convertible/Cabriolet,Xăng 2.0 L,RFD - Dẫn động cầu sau,12000,4,2,Xanh,Nâu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2018-5273787,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 150 Triệu,2018,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,28000,5,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2021-6439885,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 579 Triệu,2021,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,57000,5,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-kia-morning-van-1.0-mt-2012-6357645,Kia Morning Van,Kia,118 Triệu,2012,Nhập khẩu,Số tay,Van/Minivan,Xăng 1.0 L,FWD - Dẫn động cầu trước,120000,2,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-s_class-s600-2007-6333241,Mercedes Benz S class S600,Mercedes,586 Triệu,2007,Nhập khẩu,Số tự động,Sedan,Xăng 5.5 L,RFD - Dẫn động cầu sau,1234,5,4,Đen,Ghi,Xe đã dùng
https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2018-6269372,Toyota Corolla altis .8G,Toyota,528 Triệu,2018,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.8 L,FWD - Dẫn động cầu trước,70000,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_a_2.0-plus-2.0-at-2021-6246888,VinFast Lux A Plus,Vinfast,555 Triệu,2021,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,69000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-mg-zs-luxury-1.5-at-2wd-2023-6449220,MG ZS Luxury,MG,450 Triệu,2023,Nhập khẩu,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,24000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-bmw-x6-xdrive40i-m-sport-2022-6423736,BMW X6 xDrive40i M Sport,BMW,3 Tỷ 50 Triệu,2022,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,47000,5,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2023-6475534,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 899 Triệu,2023,Lắp ráp trong nước,Số tự động,SUV,Hybrid 2.0 L,AWD - 4 bánh toàn thời gian,16000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-lexus-es-250-2023-6470328,Lexus ES,Lexus,2 Tỷ 300 Triệu,2023,Nhập khẩu,Số tự động,Sedan,Xăng 2.5 L,FWD - Dẫn động cầu trước,26000,5,4,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-2012-6430875,Lexus LX,Lexus,2 Tỷ 100 Triệu,2012,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,150000,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-kia-rio-1.4-at-2015-6381157,Kia Rio,Kia,305 Triệu,2015,Nhập khẩu,Số tự động,Hatchback,Xăng 1.4 L,FWD - Dẫn động cầu trước,95000,5,5,Nâu,Kem,Xe đã dùng
https://bonbanh.com/xe-nissan-navara-el-2.5-at-2wd-2017-6461831,Nissan Navara EL,Nissan,385 Triệu,2017,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.5 L,RFD - Dẫn động cầu sau,1800000,5,4,Nâu,Kem,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-e_class-e180-2020-6218632,Mercedes Benz E class E180,Mercedes,960 Triệu,2020,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.5 L,RFD - Dẫn động cầu sau,50000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-mazda-cx8-premium-awd-2022-6406920,Mazda CX8 Premium,Mazda,880 Triệu,2022,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,AWD - 4 bánh toàn thời gian,70000,7,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-kia-carnival-premium-2.2d-2022-6302039,Kia Carnival Premium .2D,Kia,1 Tỷ 95 Triệu,2022,Lắp ráp trong nước,Số tự động,Van/Minivan,Dầu 2.2 L,FWD - Dẫn động cầu trước,87000,8,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-600-f-sport-2023-6230937,Lexus LX F Sport,Lexus,8 Tỷ 300 Triệu,2023,Nhập khẩu,Số tự động,SUV,Xăng 3.4 L,AWD - 4 bánh toàn thời gian,38000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-volkswagen-teramont-2.0-at-2021-6282197,Volkswagen Teramont,Volkswagen,1 Tỷ 489 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,67000,7,5,Xanh,Nâu,Xe đã dùng
https://bonbanh.com/xe-hyundai-accent-1.4-at-2022-6374773,Hyundai Accent,Hyundai,429 Triệu,2022,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.4 L,FWD - Dẫn động cầu trước,70000,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-4_series-430i-convertible-m-sport-2023-6445075,BMW Series 430i Convertible M Sport,BMW,2 Tỷ 790 Triệu,2023,Nhập khẩu,Số tự động,Convertible/Cabriolet,Xăng 2.0 L,RFD - Dẫn động cầu sau,10000,4,2,Xanh,Nâu,Xe đã dùng
https://bonbanh.com/xe-audi-q8-55-tfsi-s-line-quattro-2020-6401645,Audi Q8 TFSI S Line Quattro,Audi,2 Tỷ 740 Triệu,2020,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,50000,5,5,Xanh,Nâu,Xe đã dùng
https://bonbanh.com/xe-jeep-wrangler-sport-2.0-4x4-at-2020-6485903,Jeep Wrangler Sport,Jeep,2 Tỷ 250 Triệu,2020,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,4WD - Dẫn động 4 bánh,50000,5,5,Đen,Xám,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2023-6481360,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 878 Triệu,2023,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,21000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-kia-seltos-luxury-1.5-at-2025-6445031,Kia Seltos Luxury,Kia,675 Triệu,2025,Lắp ráp trong nước,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,3000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-xlt-2.2l-4x4-mt-2014-6442845,Ford Ranger XLT,Ford,310 Triệu,2014,Nhập khẩu,Số tay,Bán tải / Pickup,Dầu 2.2 L,4WD - Dẫn động 4 bánh,141000,5,4,Xanh,Xám,Xe đã dùng
https://bonbanh.com/xe-toyota-rav4-2.4-at-2008-6247594,Toyota RAV4,Toyota,310 Triệu,2008,Nhập khẩu,Số tự động,SUV,Xăng 2.4 L,FWD - Dẫn động cầu trước,90000,7,5,Bạc,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6290423,Toyota Vios G,Toyota,410 Triệu,2022,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.5 L,FWD - Dẫn động cầu trước,60000,5,4,Xám,Kem,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2017-6432785,Mercedes Benz GLC 4Matic,Mercedes,928 Triệu,2017,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,88000,5,5,Đỏ,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-hilux-2.4e-4x2-at-2019-6384016,Toyota Hilux .4E,Toyota,568 Triệu,2019,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.4 L,RFD - Dẫn động cầu sau,8000000,5,4,Đỏ,Vàng,Xe đã dùng
https://bonbanh.com/xe-volvo-xc60-inscription-b6-awd-2021-6444746,Volvo XC60 Inscription B6,Volvo,1 Tỷ 590 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,79000,5,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-s_class-s450l-2017-6333806,Mercedes Benz S class S450L,Mercedes,1 Tỷ 799 Triệu,2017,Lắp ráp trong nước,Số tự động,Sedan,Xăng 3.0 L,RFD - Dẫn động cầu sau,60000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2013-6340481,Toyota Fortuner .7V,Toyota,368 Triệu,2013,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.7 L,RFD - Dẫn động cầu sau,130000,7,5,Bạc,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-highlander-le-2.7-2014-6417896,Toyota Highlander LE,Toyota,815 Triệu,2014,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,FWD - Dẫn động cầu trước,0,7,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-volvo-xc90-recharge-t8-awd-2021-6331145,Volvo XC90 Recharge T8,Volvo,3 Tỷ 179 Triệu,2021,Nhập khẩu,Số tự động,SUV,Hybrid 2.0 L,AWD - 4 bánh toàn thời gian,39000,7,5,Xám,Nâu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2023-6481360,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 878 Triệu,2023,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,21000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-kia-seltos-luxury-1.5-at-2025-6445031,Kia Seltos Luxury,Kia,675 Triệu,2025,Lắp ráp trong nước,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,3000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-xlt-2.2l-4x4-mt-2014-6442845,Ford Ranger XLT,Ford,310 Triệu,2014,Nhập khẩu,Số tay,Bán tải / Pickup,Dầu 2.2 L,4WD - Dẫn động 4 bánh,141000,5,4,Xanh,Xám,Xe đã dùng
https://bonbanh.com/xe-toyota-rav4-2.4-at-2008-6247594,Toyota RAV4,Toyota,310 Triệu,2008,Nhập khẩu,Số tự động,SUV,Xăng 2.4 L,FWD - Dẫn động cầu trước,90000,7,5,Bạc,Kem,Xe đã dùng
